smiles,hit1,hit2,shape_tanimoto1,shape_tanimoto2,compound_set,template,inchikey
CC(CNC(=O)c1ccc(F)cn1)CN(C)C(=O)c1ccon1,x1498_0A,x1052_1A,0.7614151272220285,1.0,x1498_0A-x1052_1A_458-P,x1052_1A,RQUBFMMMSGWMNX-SNVBAGLBSA-N
CCC(=O)NC1CCN(CC(O)COc2cccc3[nH]ccc23)C1,x1020_0A,x0130_0A,0.7391001532246831,0.5611384957862935,x1020_0A-x0130_0A_383-P,x1020_0A,GHFSHDGGBPAOFE-KGLIPLIRSA-N
COc1cccc(N(CC(=O)N2CCCCC2)S(C)(=O)=O)c1,x1071_0A,x1083_0A,0.647310243183493,0.7707052970441908,x1071_0A-x1083_0A_76-P,x1083_0A,STGPBORYHWUCPS-UHFFFAOYSA-N
CC(C)Oc1cccc(N(CC(=O)N2CCCCC2)S(C)(=O)=O)c1,x1071_0A,x1083_0A,0.6778669568766155,0.7810288513881328,x1071_0A-x1083_0A_75-P,x1083_0A,RMGHXXGYCKJOOJ-UHFFFAOYSA-N
CC(=NNC(=O)c1ccc2c(c1)OCO2)c1ccccn1,x1498_0A,x1919_0A,0.794778825235678,0.6790008014961261,x1498_0A-x1919_0A_492-P,x1498_0A,HONVEGNKAHQMHM-UHFFFAOYSA-N
O=C(c1cn2cnnc2cn1)N1CCC(c2ccon2)CC1,x0147_0A,x1052_1A,0.6676056338028169,1.0,x0147_0A-x1052_1A_13-P,x1052_1A,IZVYJVZAIBMTHX-UHFFFAOYSA-N
O=C(NCc1ccc2c(c1)OCO2)NCc1nnc2ccc(C(F)(F)F)cn12,x1594_0A,x2021_0A,0.6864524065815777,0.7326574780726735,x1594_0A-x2021_0A_84-P,x2021_0A,PYIRUBPOCQXMAV-UHFFFAOYSA-N
CCC(=O)N1CCCCC1CNC(=O)C(C(C)C)N1CCCCC1,x1083_0A,x1071_0A,0.6503696997132941,0.8319115703472305,x1083_0A-x1071_0A_497-P,x1071_0A,FYFBBUSHQHTAJO-FUHWJXTLSA-N
CN(C(=O)NCCNc1ccccn1)c1ccc2c(c1)OCO2,x1140_0A,x1498_0A,0.6219692489651094,0.7663877266387726,x1140_0A-x1498_0A_310-P,x1498_0A,CSZCCJKVNRJVHH-UHFFFAOYSA-N
Cc1cc(C(=O)NCC(C)CN2CCCCC2)no1,x1052_1A,x1083_0A,1.0,0.5735934836143209,x1052_1A-x1083_0A_259-P,x1052_1A,LRLRIPDADZIOGF-LLVKDONJSA-N
CC(CNC(=O)c1cccnc1)CNC(=O)c1ccnc(C2CC2)c1,x0980_0B,x2099_0A,0.7073856376181957,0.7091119989689393,x0980_0B-x2099_0A_160-P,x2099_0A,ZPLLMUMGCUGATO-ZDUSSCGKSA-N
O=C(CSc1nnc2ccc(C(F)(F)F)cn12)c1ccc2c(c1)OCO2,x1594_0A,x2021_0A,0.7112632233976354,0.7342215988779803,x1594_0A-x2021_0A_81-P,x2021_0A,QGWRCRLSOPNFBH-UHFFFAOYSA-N
O=C(NCC1(c2ccc3c(c2)OCO3)CC1)c1cccnc1,x1140_0A,x2099_0A,0.5657497217363651,0.776010781671159,x1140_0A-x2099_0A_409-P,x2099_0A,UUDGMJCTEBMYHX-UHFFFAOYSA-N
CN(Cc1cccnc1)CC1(c2ccc3c(c2)OCO3)CC1,x1140_0A,x2099_0A,0.7755345995484128,0.7567204301075269,x1140_0A-x2099_0A_406-P,x1140_0A,BSMJDZAQHWSTHQ-UHFFFAOYSA-N
COc1cc(CC(=O)NCc2nnc3ccccn23)on1,x1052_1A,x1594_0A,1.0,0.6356367789834381,x1052_1A-x1594_0A_241-P,x1052_1A,JDGHRWQSWRBBST-UHFFFAOYSA-N
O=C(CNC(=O)c1ccc2c(c1)OCO2)NCc1nnc2ccccn12,x1594_0A,x2021_0A,0.6513233601841196,0.7249645725082664,x1594_0A-x2021_0A_79-P,x2021_0A,DAVKWWORBNYFAZ-UHFFFAOYSA-N
O=C(NCc1ccc2c(c1)OCO2)NCc1nnc2ccc(C(F)(F)F)cn12,x1594_0A,x1919_0A,0.6919307916092482,0.7367226509305492,x1594_0A-x1919_0A_83-P,x1919_0A,PYIRUBPOCQXMAV-UHFFFAOYSA-N
COCC(=O)NCC1CCCN(C(=O)CCN2CCCCC2)C1,x1083_0A,x1071_0A,0.5778994524639124,0.804812492000512,x1083_0A-x1071_0A_496-P,x1071_0A,ADCNPSPXKFMRSY-HNNXBMFYSA-N
O=C(COc1cccnc1)N(Cc1cccnc1)Cc1ccc2c(c1)OCO2,x1140_0A,x2099_0A,0.5194842000850219,0.8152678672556348,x1140_0A-x2099_0A_405-P,x2099_0A,XRNCUBDTAVDAOU-UHFFFAOYSA-N
O=C(CCN1C(=O)COc2ccccc21)N1CCC(N2CCCCC2)CC1,x1083_0A,x1071_0A,0.6223807400802497,0.8319805194805194,x1083_0A-x1071_0A_495-P,x1071_0A,LIRIAPZUJXPTSU-UHFFFAOYSA-N
O=C(CCN1CCC(c2nnc3ccccn23)CC1)Nc1ccc2c(c1)OCO2,x1594_0A,x2021_0A,0.7816939158402573,0.7420741536808168,x1594_0A-x2021_0A_75-P,x1594_0A,COQOPAQARCKMPG-UHFFFAOYSA-N
CC(C)CC(NC(=O)c1ccc2c(c1)OCO2)c1nnc2ccccn12,x1594_0A,x1140_0A,0.7460223048327137,0.6732345940227453,x1594_0A-x1140_0A_127-P,x1594_0A,PTXQGXFZEGJIQU-AWEZNQCLSA-N
CS(=O)(=O)N(CC(=O)N1CCCCC1)c1ccc(C(F)(F)F)cc1,x1071_0A,x1083_0A,0.6825815405968078,0.7706835799859055,x1071_0A-x1083_0A_74-P,x1083_0A,KDGOAWNGXKSXTF-UHFFFAOYSA-N
CCc1cc(CNCc2nnc3ccccn23)no1,x1052_1A,x1594_0A,1.0,0.6418891988840175,x1052_1A-x1594_0A_209-P,x1052_1A,GFKHMSPOBITLDU-UHFFFAOYSA-N
CC(CNCc1ccon1)CNC(=O)c1ccc2nncn2c1,x1594_0A,x1052_1A,0.6587149573393697,1.0,x1594_0A-x1052_1A_108-P,x1052_1A,BSKHGBAWEOXZBF-LLVKDONJSA-N
COC(=O)C(C)(O)CNC(=O)c1cc(CN2CCCCC2)on1,x1052_1A,x1083_0A,1.0,0.6663498098859315,x1052_1A-x1083_0A_221-P,x1052_1A,NSOLRGLXQJMWPB-HNNXBMFYSA-N
CC(C)c1cc(CNc2nnc3ccccn23)no1,x1052_1A,x1594_0A,1.0,0.7061286638751427,x1052_1A-x1594_0A_408-P,x1052_1A,MVIGLYBNAZNIMZ-UHFFFAOYSA-N
O=C(Cc1ccon1)Nc1nnc2ccc(Cl)cn12,x1594_0A,x1052_1A,0.6353978753257166,1.0,x1594_0A-x1052_1A_103-P,x1052_1A,YFQNAALNGAYDHJ-UHFFFAOYSA-N
Brc1ccc2nnc(SCc3ccon3)n2c1,x1594_0A,x1052_1A,0.6728990751909931,1.0,x1594_0A-x1052_1A_89-P,x1052_1A,YWYZRHFMLIUBHT-UHFFFAOYSA-N
NCC1(c2cccnc2N2CCCCC2)CCOCC1,x1498_0A,x1083_0A,0.9984962406015038,0.6169268985095813,x1498_0A-x1083_0A_486-P,x1498_0A,RMGHJLWSJBLTNQ-UHFFFAOYSA-N
CC(C)C(O)C(=O)N1CCC(NC(=O)CCN2CCCCC2)CC1,x1020_0A,x1083_0A,0.7330688192639212,0.725078548986004,x1020_0A-x1083_0A_239-P,x1020_0A,LKPWKMHROCUQKW-KRWDZBQOSA-N
Cc1cc(NCCCN2CCCCC2)no1,x1052_1A,x1083_0A,1.0,0.524321997417133,x1052_1A-x1083_0A_150-P,x1052_1A,ABSBWHBDGIDFLN-UHFFFAOYSA-N
O=C(NCCn1ccc(-c2ccncc2)n1)Nc1ccc2c(c1)OCO2,x1498_0A,x1919_0A,0.7909746161078032,0.7554669703872438,x1498_0A-x1919_0A_490-P,x1498_0A,PTTVVFSRZVLLIE-UHFFFAOYSA-N
c1cn2cnnc2c(N2CCC(CN3CCCCC3)C2)n1,x0147_0A,x1083_0A,0.778063851699279,0.7077499185932921,x0147_0A-x1083_0A_35-P,x0147_0A,TXXQDURSRAETBF-ZDUSSCGKSA-N
CS(=O)(=O)N(CC(=O)N1CCCCC1)c1cccc(Br)c1,x1071_0A,x1083_0A,0.6608823529411765,0.7655284074183103,x1071_0A-x1083_0A_73-P,x1083_0A,FETZLEODTHWDTE-UHFFFAOYSA-N
c1ccc(-c2ccnc(NCCc3ccc4c(c3)OCO4)n2)nc1,x1498_0A,x2021_0A,0.7652275769745649,0.7561808335295502,x1498_0A-x2021_0A_449-P,x1498_0A,WZGWVKYBUXWUBN-UHFFFAOYSA-N
CCOc1ncccc1NC(=O)N(C)Cc1ccc2c(c1)OCO2,x1498_0A,x1919_0A,0.779385171790235,0.710605877373322,x1498_0A-x1919_0A_482-P,x1498_0A,VTUBQJJVUWEGAU-UHFFFAOYSA-N
CCC(=O)NC1CCN(C(=O)c2ccc3c(c2)OCO3)C1,x1140_0A,x1020_0A,0.7348201438848921,0.7518101987367124,x1140_0A-x1020_0A_113-P,x1020_0A,OEGXRHZZHFWTMY-NSHDSACASA-N
O=C(CCC1CCC1)NC1CC(N2CCCCC2)C1,x1020_0A,x1083_0A,0.6096660808435852,0.7446843853820598,x1020_0A-x1083_0A_288-P,x1083_0A,HMIWWGDRTHWXFF-SHTZXODSSA-N
Cc1cc(CCC(=O)N2CCCCC2)no1,x1052_1A,x1083_0A,1.0,0.518124593010636,x1052_1A-x1083_0A_123-P,x1052_1A,MXXNKMIDFNVSON-UHFFFAOYSA-N
Cc1cccn2c(C(=O)NC(C)c3ccc4c(c3)OCO4)nnc12,x1594_0A,x2021_0A,0.6711956521739131,0.7990309183202584,x1594_0A-x2021_0A_74-P,x2021_0A,FMMHOXZLVIEEPK-NSHDSACASA-N
O=C(NCc1nnc2ccc(C(F)(F)F)cn12)c1ccc2c(c1)OCO2,x1594_0A,x2021_0A,0.7293842556508184,0.7264408793820558,x1594_0A-x2021_0A_65-P,x1594_0A,ZIFMQTQPYUCDOO-UHFFFAOYSA-N
CS(=O)(=O)NCC(=O)N1CCCC(NC(=O)c2cocn2)CCC1,x1071_0A,x1498_0A,0.592202786836644,0.8034591194968553,x1071_0A-x1498_0A_289-I,x1498_0A,DLCJMZNSAJFVQZ-UHFFFAOYSA-N
CS(=O)(=O)NCC(=O)N1CC2(CCC2NC(=O)c2cscn2)C1,x1071_0A,x1498_0A,0.7573666047252455,0.7849690251059668,x1071_0A-x1498_0A_312-I,x1498_0A,GTKASNSHIHRINY-JTQLQIEISA-N
CS(=O)(=O)NCC(=O)N1CC2(NC(=O)c3cncs3)CC1C2,x1071_0A,x1498_0A,0.6549107142857142,0.775408426483233,x1071_0A-x1498_0A_292-I,x1498_0A,UCLNBJBKKXDGJH-ITWVYHRLSA-N
CS(=O)(=O)NCC(=O)N1CC2(NC(=O)c3cocn3)CC1C2,x1071_0A,x1498_0A,0.676773711725168,0.7675407512402551,x1071_0A-x1498_0A_291-I,x1498_0A,ZOCOHCFEOPXKMI-ITWVYHRLSA-N
CS(=O)(=O)NCC(=O)N1CC2C(C1)C2NC(=O)c1cncs1,x1071_0A,x1498_0A,0.6108638944299525,0.787791191974154,x1071_0A-x1498_0A_284-I,x1498_0A,KHVDUVHZEVZIHT-VROVMSAKSA-N
CS(=O)(=O)NCC(=O)N1CC2C(C1)C2NC(=O)c1ccns1,x1071_0A,x1498_0A,0.5815991237677984,0.7838802924672674,x1071_0A-x1498_0A_282-I,x1498_0A,ZNIRFOOMAZYKCF-VROVMSAKSA-N
Cc1nnc2c(N(C)Cc3ccc4c(c3)OCCO4)nccn12,x0147_0A,x2021_0A,0.7854665565648224,0.6458140457611427,x0147_0A-x2021_0A_25-I,x0147_0A,FQEPXPLONRLVMJ-UHFFFAOYSA-N
CS(=O)(=O)NCC(=O)N1CCC(NC(=O)c2ccns2)C12CC2,x1071_0A,x1498_0A,0.6636129401660463,0.7818869165023011,x1071_0A-x1498_0A_278-I,x1498_0A,JFPSXNLSESCJMD-SNVBAGLBSA-N
CC(C)C(C(=O)Nc1ccc2c(c1)OCO2)N(Cc1cccnc1)C(=O)Cn1nnc2ccccc21,x1140_0A,x1594_0A,0.6322327923894796,0.793221110100091,x1140_0A-x1594_0A_64-I,x1594_0A,PMFFAGUXVOFCSE-RUZDIDTESA-N
O=C(CN(Cc1cccnc1)C(=O)Cn1nnc2ccccc21)Nc1ccc2c(c1)OCO2,x1140_0A,x1594_0A,0.7624018078123319,0.7452746416338957,x1140_0A-x1594_0A_65-I,x1140_0A,VUXRAHLSTXOMGN-UHFFFAOYSA-N
O=C(Cn1nnc2ccccc21)Nc1nc(-c2ccc3c(c2)OCO3)cs1,x1140_0A,x1594_0A,0.733174583281113,0.6953907815631263,x1140_0A-x1594_0A_89-I,x1140_0A,WXYDWJKHLSLFEM-UHFFFAOYSA-N
CS(=O)(=O)NCC(=O)N1CCCCC(NC(=O)c2cnsc2)C1,x1071_0A,x1498_0A,0.6322843822843823,0.7960803368966635,x1071_0A-x1498_0A_276-I,x1498_0A,RMUDSKIAZHISBV-NSHDSACASA-N
Brc1cc2c(cc1COn1nnc3ccccc31)OCO2,x1140_0A,x1594_0A,0.650893796004206,0.7557510148849798,x1140_0A-x1594_0A_87-I,x1594_0A,QZCGMKDEONJNEE-UHFFFAOYSA-N
CS(=O)(=O)NCC(=O)N1CCCC(NC(=O)c2ccns2)C1,x1071_0A,x1498_0A,0.5963836959852896,0.7787878787878788,x1071_0A-x1498_0A_271-I,x1498_0A,QVXGMCQQLYGRCA-VIFPVBQESA-N
CC(NC(=O)c1ccns1)C1CN(C(=O)CNS(C)(=O)=O)C1,x1071_0A,x1498_0A,0.615003006614552,0.7670232637120055,x1071_0A-x1498_0A_267-I,x1498_0A,MBYJZSHNRFHCJV-MRVPVSSYSA-N
CS(=O)(=O)NCC(=O)N1CCCC1CCNC(=O)c1cocn1,x1071_0A,x1498_0A,0.5783445326817349,0.799480012999675,x1071_0A-x1498_0A_263-I,x1498_0A,XOTHGYONMPWEGA-SNVBAGLBSA-N
O=C(NCCc1nnc2ccccn12)c1ccc2c(c1)OCCCO2,x1594_0A,x2021_0A,0.7151448013926254,0.694884287454324,x1594_0A-x2021_0A_362-I,x1594_0A,UPLVPKUUNJTXEF-UHFFFAOYSA-N
CCNS(=O)(=O)c1cccc(CNc2nccn3cnnc23)c1,x0147_0A,x1140_0A,0.7676253081347576,0.7952907874420998,x0147_0A-x1140_0A_131-I,x1140_0A,ZALITGKROCTLMH-UHFFFAOYSA-N
CS(=O)(=O)NCC(=O)N1CCCC1CCNC(=O)c1ccon1,x1071_0A,x1498_0A,0.6115118725578599,0.7758362456315526,x1071_0A-x1498_0A_261-I,x1498_0A,CTZOHOODRAHZQE-SNVBAGLBSA-N
CCN(C(=O)c1cncs1)C1CCN(C(=O)CNS(C)(=O)=O)C1,x1071_0A,x1498_0A,0.6214946410218763,0.7839106506960182,x1071_0A-x1498_0A_259-I,x1498_0A,UUIAWXGXHQPPCY-JTQLQIEISA-N
O=C(C1CCN(c2nccn3cnnc23)CC1)N1CCCC1,x0147_0A,x1083_0A,0.7713798977853492,0.7437264742785445,x0147_0A-x1083_0A_463-I,x0147_0A,JFTGQICNLQNZJU-UHFFFAOYSA-N
c1cn2cnnc2c(NCc2ccn(C3CCCC3)n2)n1,x0147_0A,x1083_0A,0.7571377587437544,0.6966745045347665,x0147_0A-x1083_0A_459-I,x0147_0A,BMVYGLRVUKDLNN-UHFFFAOYSA-N
CC(F)CC(=O)NCC1CCCN1C(=O)c1ccc2nncn2c1,x1594_0A,x1919_0A,0.7118397674042966,0.8278859909761197,x1594_0A-x1919_0A_196-I,x1919_0A,FMDCMDSCJVIZNX-YPMHNXCESA-N
Cc1nnc2c(N(C)Cc3ccc4c(c3)OCCO4)nccn12,x0147_0A,x1919_0A,0.7912303664921466,0.6800874710573708,x0147_0A-x1919_0A_53-I,x0147_0A,FQEPXPLONRLVMJ-UHFFFAOYSA-N
CC(C)(C(=O)Nc1ccc2c(c1)OCO2)N(Cc1cccnc1)C(=O)Cn1nnc2ccccc21,x1140_0A,x1594_0A,0.7438640654499685,0.7606674612634088,x1140_0A-x1594_0A_85-I,x1594_0A,VLUQOHAQHWZZFD-UHFFFAOYSA-N
CN(CC1CCCN1C(=O)CNS(C)(=O)=O)C(=O)c1cocn1,x1071_0A,x1498_0A,0.5720644666155027,0.797620987453153,x1071_0A-x1498_0A_254-I,x1498_0A,IWVXEQSANNXDPC-SNVBAGLBSA-N
CN(CC1CCCN1C(=O)CNS(C)(=O)=O)C(=O)c1cnsc1,x1071_0A,x1498_0A,0.5987864436880272,0.7884646367004995,x1071_0A-x1498_0A_253-I,x1498_0A,YRCGJDHBQHUJSK-LLVKDONJSA-N
O=S(=O)(c1ccc2c(c1)OCCO2)N1CCCC1c1nnc2ccccn12,x1594_0A,x2021_0A,0.704994019138756,0.6856012105692003,x1594_0A-x2021_0A_348-I,x1594_0A,AGJKVYAIJHRTAB-CQSZACIVSA-N
O=C(CSc1nnc2ccccn12)N1CCCC1c1ccc2c(c1)OCCCO2,x1594_0A,x2021_0A,0.710801393728223,0.6749860100727476,x1594_0A-x2021_0A_321-I,x1594_0A,AZYQYZZMZYIBIT-INIZCTEOSA-N
O=C(Cc1ccc2c(c1)OCCO2)NCc1nnc2ccc(C(F)(F)F)cn12,x1594_0A,x2021_0A,0.6984054669703872,0.7409706546275395,x1594_0A-x2021_0A_306-I,x2021_0A,DZANRWREDDJUKN-UHFFFAOYSA-N
O=C(Nc1c(F)ccc2c1OCO2)c1nnn2ccccc12,x1140_0A,x1594_0A,0.6766161691915404,0.7578784225934218,x1140_0A-x1594_0A_83-I,x1594_0A,JEYRCLTVHJVUJU-UHFFFAOYSA-N
O=C(CSc1nnc2ccccn12)N1CCCC1c1ccc2c(c1)OCCCO2,x1594_0A,x1919_0A,0.7122787299803316,0.7547528517110266,x1594_0A-x1919_0A_495-I,x1919_0A,AZYQYZZMZYIBIT-MRXNPFEDSA-N
CS(=O)(=O)NCC(=O)N1CCC(NC(=O)CCCC2CCC2)C1,x1071_0A,x1083_0A,0.532501948558067,0.7105066507248543,x1071_0A-x1083_0A_499-I,x1083_0A,LMRCKZBXSIMELX-CYBMUJFWSA-N
CS(=O)(=O)NCC(=O)N1CCC(NC(=O)CC2CCCC2)C1,x1071_0A,x1083_0A,0.5384737932133185,0.673079955842927,x1071_0A-x1083_0A_189-I,x1083_0A,FPTQDKMFUNJPTB-LBPRGKRZSA-N
O=C(Nc1c(Cl)ccc2c1OCO2)c1cnnc2ccccc12,x1140_0A,x1594_0A,0.7051748251748252,0.7349537037037037,x1140_0A-x1594_0A_81-I,x1594_0A,MYHWQPRGMRBDNH-UHFFFAOYSA-N
COC1(CS(=O)(=O)NCC(=O)C2CCC2)CCOCC1,x1071_0A,x1083_0A,0.6274695748379959,0.8300720906282183,x1071_0A-x1083_0A_468-I,x1083_0A,IKKMKZWWRAVFEK-UHFFFAOYSA-N
COC(=O)CN(c1ccc2c(c1)OCCO2)S(=O)(=O)c1ccc2nnc(C)n2c1,x1594_0A,x2021_0A,0.7995741282938514,0.6183976261127596,x1594_0A-x2021_0A_288-I,x1594_0A,KQZIKAMWAHOHRP-UHFFFAOYSA-N
O=C(CCC1CCCCC1)N1CCC(c2nnc3ccccn23)CC1,x1594_0A,x1083_0A,0.7243168981834834,0.7183585313174946,x1594_0A-x1083_0A_442-I,x1594_0A,FSDMTOUZSLINQU-UHFFFAOYSA-N
O=C(Cc1ccc2c(c1)OCCCO2)NCCc1nnc2ccccn12,x1594_0A,x2021_0A,0.6760429835651075,0.6990510083036774,x1594_0A-x2021_0A_254-I,x2021_0A,QIEGCWCPLPJYEE-UHFFFAOYSA-N
CS(=O)(=O)NCC(=O)N1CC2CC1CN(C(=O)c1ccon1)C2,x1071_0A,x1498_0A,0.6042977743668457,0.8137044967880086,x1071_0A-x1498_0A_207-I,x1498_0A,UHJQTTGTYKSMBT-VHSXEESVSA-N
c1ccc2c(c1)nnn2CN1CCN(c2ccc3c(c2)OCO3)CC1,x1140_0A,x1594_0A,0.628490832157969,0.7789043583535109,x1140_0A-x1594_0A_79-I,x1594_0A,XZJBMUWKQPIDKS-UHFFFAOYSA-N
CN1CCC(CCNC(=O)c2cnnc3ccccc23)CC1,x1083_0A,x1594_0A,0.7707928923398537,0.7541908446163765,x1083_0A-x1594_0A_274-I,x1083_0A,FZROIHIRMDMQBY-UHFFFAOYSA-N
CS(=O)(=O)NCC(=O)N1CC2CC(C1)N(C(=O)c1cnco1)C2,x1071_0A,x1498_0A,0.6682408500590319,0.776541095890411,x1071_0A-x1498_0A_180-I,x1498_0A,XCGXVGMCGNYWFJ-ZJUUUORDSA-N
O=C(CSc1nnc2ccccn12)Nc1ccc2c(c1)OCCO2,x1594_0A,x2021_0A,0.6830637173984814,0.6804342400798602,x1594_0A-x2021_0A_336-I,x1594_0A,SPSHJWLFDYHEHQ-UHFFFAOYSA-N
O=C(NCc1nnc2ccccn12)c1ccc2c(c1)OCCO2,x1594_0A,x2021_0A,0.6972917380870758,0.6873069001029866,x1594_0A-x2021_0A_256-I,x1594_0A,RZWWWPXNUZLXMZ-UHFFFAOYSA-N
CS(=O)(=O)NCC(=O)N1CCCC(NC(=O)CC2CCC2)CCC1,x1071_0A,x1083_0A,0.5640835679359906,0.7202966766509771,x1071_0A-x1083_0A_192-I,x1083_0A,HBGQYRYGZOIQFZ-UHFFFAOYSA-N
c1ccc2c(c1)nnn2Cc1nnc2sc(-c3ccc4c(c3)OCO4)nn12,x1140_0A,x1594_0A,0.7041281416851153,0.7529517261993723,x1140_0A-x1594_0A_76-I,x1594_0A,OMJCQXZLUQBYND-UHFFFAOYSA-N
Cc1ccn2c(C(=O)NCc3ccc4c(c3)OCCO4)nnc2c1,x1594_0A,x2021_0A,0.7175971269996735,0.7010103529998752,x1594_0A-x2021_0A_364-I,x1594_0A,FYYVUKMBCGGTBK-UHFFFAOYSA-N
O=C(CC1CCCCC12CC2)NCCc1nnc2ccccn12,x1594_0A,x1071_0A,0.664061142956401,0.8003741314804917,x1594_0A-x1071_0A_447-I,x1071_0A,HRCNZLKIAXNRIK-CQSZACIVSA-N
O=C(Cn1nnc2ccccc21)NCCc1ccc2c(c1)OCO2,x1140_0A,x1594_0A,0.6543543116920018,0.6920650730411687,x1140_0A-x1594_0A_74-I,x1594_0A,KZAQCBYJUNAPAS-UHFFFAOYSA-N
CS(=O)(=O)NCC(=O)N1CCCCC1CNC(=O)c1cccnc1,x1071_0A,x1498_0A,0.587741645436835,0.7985050890585241,x1071_0A-x1498_0A_173-I,x1498_0A,XQRRKKIVLMUHDS-CYBMUJFWSA-N
Cc1ccn2c(NC(=O)c3ccc4c(n3)OCCO4)nnc2c1,x1594_0A,x2021_0A,0.7455298013245033,0.6851827929208113,x1594_0A-x2021_0A_363-I,x1594_0A,QUIFLGYVUMQDQF-UHFFFAOYSA-N
Cc1nnc2ccc(C(=O)Nc3cc4c(cn3)OCCC4)cn12,x1594_0A,x2021_0A,0.7679674796747967,0.6770453361125586,x1594_0A-x2021_0A_359-I,x1594_0A,CJKSKSYZTRVRIQ-UHFFFAOYSA-N
CC(C)(C(=O)NC1CCN(C(=O)CNS(C)(=O)=O)C1)C1CCC1,x1071_0A,x1083_0A,0.5827664399092971,0.7278649689073142,x1071_0A-x1083_0A_138-I,x1083_0A,NQUYPXATHJBFDU-GFCCVEGCSA-N
O=C(Nc1nc(-c2ccc3c(c2)OCCO3)cs1)c1ccc2nncn2c1,x1594_0A,x2021_0A,0.7281889290012034,0.6864749227478013,x1594_0A-x2021_0A_358-I,x1594_0A,OIBXVRMMVXUQMR-UHFFFAOYSA-N
O=C(Cc1ccc2c(c1)OCCO2)NCc1nnc2ccc(C(F)(F)F)cn12,x1594_0A,x1919_0A,0.7140949554896142,0.7407902058987201,x1594_0A-x1919_0A_480-I,x1919_0A,DZANRWREDDJUKN-UHFFFAOYSA-N
CS(=O)(=O)NCC(=O)N1CCCC(CNC(=O)C2CCC2)CC1,x1071_0A,x1083_0A,0.6061719324026451,0.7907397107897665,x1071_0A-x1083_0A_488-I,x1083_0A,RLIPILZWQQOBFL-LBPRGKRZSA-N
CN(C(=O)c1ccsn1)C1CCCN(C(=O)CNS(C)(=O)=O)C1,x1071_0A,x1498_0A,0.6833333333333333,0.7609020063007793,x1071_0A-x1498_0A_168-I,x1498_0A,LALVJJFTEDABDW-JTQLQIEISA-N
Cc1cc2c(cc1NC(=O)Cn1nnc3ccccc31)OCO2,x1140_0A,x1594_0A,0.6047179797368819,0.7244727150987613,x1140_0A-x1594_0A_63-I,x1594_0A,JISGIOGLOBAWRP-UHFFFAOYSA-N
c1cn2cnnc2c(NCCc2ccc3c(c2)OCCO3)n1,x0147_0A,x1140_0A,0.7450296477153819,0.631251894513489,x0147_0A-x1140_0A_196-I,x0147_0A,GTZSOZFVCOQROK-UHFFFAOYSA-N
CC1CCN(CCCNC(=O)c2nnn3ccccc23)CC1,x1083_0A,x1594_0A,0.6618971061093247,0.7146175543388087,x1083_0A-x1594_0A_443-I,x1594_0A,NLARKLQQZAJMEV-UHFFFAOYSA-N
N#CC1(CS(=O)(=O)NCC(=O)N2CCCC2)CCCCC1,x1071_0A,x1083_0A,0.6739997047098775,0.8085569253081943,x1071_0A-x1083_0A_481-I,x1083_0A,GUDNNNSUZCISBO-UHFFFAOYSA-N
N#CC1(CS(=O)(=O)NCC(=O)C2CCC2)CCCCC1,x1071_0A,x1083_0A,0.6935722748815166,0.8294246176256372,x1071_0A-x1083_0A_480-I,x1083_0A,UPAYRLOEEQVJTF-UHFFFAOYSA-N
O=C(CNS(=O)(=O)CC1(C(F)(F)F)CCCCC1)C1CCCC1,x1071_0A,x1083_0A,0.6799546034898567,0.8015995510032272,x1071_0A-x1083_0A_478-I,x1083_0A,YQJAKBGMCOYWOM-UHFFFAOYSA-N
CS(=O)(=O)NCC(=O)N1CCC(CNC(=O)c2cnsc2)CC1,x1071_0A,x1498_0A,0.6432891705069125,0.7894736842105263,x1071_0A-x1498_0A_163-I,x1498_0A,WVGHBZLYRNAWNW-UHFFFAOYSA-N
COC(=O)CN(c1ccc2c(c1)OCCO2)S(=O)(=O)c1ccc2nnc(C)n2c1,x1594_0A,x1919_0A,0.8098343550280422,0.7119630890915083,x1594_0A-x1919_0A_462-I,x1594_0A,KQZIKAMWAHOHRP-UHFFFAOYSA-N
CS(=O)(=O)NCC(=O)N1CCCC(CNC(=O)c2cncs2)C1,x1071_0A,x1498_0A,0.6023539928486293,0.7928190198932556,x1071_0A-x1498_0A_161-I,x1498_0A,SPQOQPQFCICHBE-JTQLQIEISA-N
COCC1(CS(=O)(=O)NCC(=O)C2CCCCC2)CCC1,x1071_0A,x1083_0A,0.6436884512085944,0.7637631696097343,x1071_0A-x1083_0A_393-I,x1083_0A,SVALQMZOSWQAED-UHFFFAOYSA-N
O=C(Cc1ccc2c(c1)OCCCO2)NCCc1nnc2ccccn12,x1594_0A,x1919_0A,0.6763871374527112,0.7282822440717177,x1594_0A-x1919_0A_428-I,x1919_0A,QIEGCWCPLPJYEE-UHFFFAOYSA-N
CS(=O)(=O)NCC(=O)N1CCCCC1CNC(=O)C1CCC1,x1071_0A,x1083_0A,0.473541842772612,0.6805401111993645,x1071_0A-x1083_0A_311-I,x1083_0A,KRPSJYIWWHCJPC-GFCCVEGCSA-N
c1cn2cnnc2c(NC(c2ccc3c(c2)OCCO3)C2CC2)n1,x0147_0A,x1140_0A,0.8079749804534793,0.6326501154734411,x0147_0A-x1140_0A_195-I,x0147_0A,FWNSOUQWFLXWNS-HNNXBMFYSA-N
